,created_at,text,user.id,sentiment
440,Tue Mar 03 18:35:29 +0000 2020,"RT @crulge: Here it is! Medicare For You presents: ""Medicare For All In 90 Seconds."" The first of many videos about topics related to singl…",1884269144,Positive
441,Tue Mar 03 18:33:08 +0000 2020,@mas0menos_ I do think Sanders is right that it will be easier to achieve uni healthcare thru single payer than thr… https://t.co/nyncY5lcI9,812233592,Positive
442,Tue Mar 03 18:30:24 +0000 2020,"@SenSanders @MarkRuffalo Frankly, medicare sucks.  My husband and I each pay $135.50 ($271.00) monthly for coverage… https://t.co/AWRupjssgK",8.24991E+17,Negative
443,Tue Mar 03 18:29:50 +0000 2020,"@mitchellreports @chucktodd As corona spreads, the US finds itself the only country without national healthcare sys… https://t.co/VNVbHNTPuv",42208072,Netural
444,Tue Mar 03 18:29:12 +0000 2020,"@guy45acp @priddt @PalaceQuandary @BernieSanders @UrBetsyJean @MamaBearT4 @Bane_Rises Im very sorry Ur wife, u &amp; ur… https://t.co/L9OFiK6HIK",167855214,Negative
445,Tue Mar 03 18:28:06 +0000 2020,"@WhiteHouse @PressSec @realDonaldTrump @CDCgov As corona spreads, the US finds itself the only country without nati… https://t.co/yL38BWfZ2o",42208072,Netural
446,Tue Mar 03 18:27:48 +0000 2020,"@MassDPH @SenWarren As corona spreads, the US finds itself the only country without national healthcare system to c… https://t.co/TXELUOuYyh",42208072,Netural
447,Tue Mar 03 18:26:51 +0000 2020,"@FriendEden100 As corona spreads, the US finds itself the only country without national healthcare system to confro… https://t.co/5UiFf10Itb",42208072,Netural
448,Tue Mar 03 18:24:04 +0000 2020,"As corona spreads, the US finds itself the only country without national healthcare system to confront it. Franklin… https://t.co/MdA8DX80U0",42208072,Netural
449,Tue Mar 03 18:23:46 +0000 2020,"RT @crulge: Here it is! Medicare For You presents: ""Medicare For All In 90 Seconds."" The first of many videos about topics related to singl…",105042098,Positive
450,Tue Mar 03 18:18:52 +0000 2020,"@trapdinawrpool @BillyArmagh actually, single payer is better, although I’m sure you need improvements. 

with Medi… https://t.co/fYp7bhRNKr",1342560042,Positive
451,Tue Mar 03 18:09:16 +0000 2020,"RT @crulge: Here it is! Medicare For You presents: ""Medicare For All In 90 Seconds."" The first of many videos about topics related to singl…",380927050,Positive
452,Tue Mar 03 18:08:52 +0000 2020,"RT @crulge: Here it is! Medicare For You presents: ""Medicare For All In 90 Seconds."" The first of many videos about topics related to singl…",328005626,Positive
453,Tue Mar 03 18:07:59 +0000 2020,"RT @crulge: Here it is! Medicare For You presents: ""Medicare For All In 90 Seconds."" The first of many videos about topics related to singl…",347092974,Positive
454,Tue Mar 03 18:07:41 +0000 2020,"@meme_war_ll @StevenT100069 @PagetKagy @ZachandMattShow And yeah, and one more thing, Medicare For All ISN'T SINGLE… https://t.co/E2ASh6m6g6",8.02335E+17,Positive
455,Tue Mar 03 18:06:57 +0000 2020,"RT @crulge: Here it is! Medicare For You presents: ""Medicare For All In 90 Seconds."" The first of many videos about topics related to singl…",8.22858E+17,Positive
456,Tue Mar 03 18:06:00 +0000 2020,"RT @crulge: Here it is! Medicare For You presents: ""Medicare For All In 90 Seconds."" The first of many videos about topics related to singl…",1.22881E+18,Positive
457,Tue Mar 03 18:05:48 +0000 2020,"RT @crulge: Here it is! Medicare For You presents: ""Medicare For All In 90 Seconds."" The first of many videos about topics related to singl…",19050228,Positive
458,Tue Mar 03 18:05:34 +0000 2020,"RT @crulge: Here it is! Medicare For You presents: ""Medicare For All In 90 Seconds."" The first of many videos about topics related to singl…",8.67446E+17,Positive
459,Tue Mar 03 18:05:24 +0000 2020,"RT @crulge: Here it is! Medicare For You presents: ""Medicare For All In 90 Seconds."" The first of many videos about topics related to singl…",66596124,Positive
460,Tue Mar 03 18:05:03 +0000 2020,"RT @crulge: Here it is! Medicare For You presents: ""Medicare For All In 90 Seconds."" The first of many videos about topics related to singl…",15767578,Positive
461,Tue Mar 03 18:04:57 +0000 2020,"RT @crulge: Here it is! Medicare For You presents: ""Medicare For All In 90 Seconds."" The first of many videos about topics related to singl…",11866582,Positive
462,Tue Mar 03 18:04:27 +0000 2020,"RT @ShadeyGreySkies: @SpeakerPelosi @cramarth @senatemajldr Universal healthcare, single-payer healthcare, Medicare for all, .... whatever…",8.25799E+17,Netural
463,Tue Mar 03 18:03:21 +0000 2020,"RT @crulge: Here it is! Medicare For You presents: ""Medicare For All In 90 Seconds."" The first of many videos about topics related to singl…",14887636,Positive
464,Tue Mar 03 18:00:30 +0000 2020,"I don't understand the fear of a single-payer healthcare system.  We already have it for everyone over 65, the part… https://t.co/zk9OAWsjrM",7015702,Netural
465,Tue Mar 03 18:00:24 +0000 2020,"RT @FCNL: Medicare for all? Single payer? Public option? There's a lot of lingo in health care debates, and it can be hard to know the diff…",1.10533E+18,Negative
466,Tue Mar 03 17:45:59 +0000 2020,"RT @crulge: Here it is! Medicare For You presents: ""Medicare For All In 90 Seconds."" The first of many videos about topics related to singl…",389819945,Positive
467,Tue Mar 03 17:40:41 +0000 2020,"@ihurley007 @NewMutator @NathanStalder @thetotalvictor @Patient0ZS Same old ""Medicare for All "" name argument.… https://t.co/BaS7CpCeel",1.16642E+18,Positive
468,Tue Mar 03 17:40:26 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,3293715362,Netural
469,Tue Mar 03 17:37:46 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,7.96881E+17,Netural
470,Tue Mar 03 17:33:22 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,1.1747E+18,Netural
471,Tue Mar 03 17:32:54 +0000 2020,RT @Cheryl62986723: @KimIversenShow @DennisPotvinDem @HRivera72964164 @AJConti1 @nikoCSFB @TulsiGabbard @jimmy_dore @joerogan @yopasta @Fio…,7.48512E+17,Netural
472,Tue Mar 03 17:31:54 +0000 2020,@RichardHasse @Jamila40012085 @HumanistReport Thank you for supporting that part of your argument. According to pol… https://t.co/RJujHSVeBB,1621498567,Positive
473,Tue Mar 03 17:23:40 +0000 2020,"RT @crulge: Here it is! Medicare For You presents: ""Medicare For All In 90 Seconds."" The first of many videos about topics related to singl…",7463452,Positive
474,Tue Mar 03 17:22:08 +0000 2020,"RT @crulge: Here it is! Medicare For You presents: ""Medicare For All In 90 Seconds."" The first of many videos about topics related to singl…",1.22768E+18,Positive
475,Tue Mar 03 17:20:45 +0000 2020,@laughingliberal I understood that the Chamber of Commerce was FOR Medicare for All/Single Payer because they knew… https://t.co/1bZUgi1WYG,32294491,Netural
476,Tue Mar 03 17:18:59 +0000 2020,Medicare For All = Universal Healthcare = Single Payer. Call it whatever you will. It = Healthier Country.,258329912,Negative
477,Tue Mar 03 17:18:02 +0000 2020,@_davidrohmer @tparsi Right... because Medicare for All/single payer is the only means of reaching universal covera… https://t.co/VJUfXJSTIh,186231493,Positive
478,Tue Mar 03 17:17:55 +0000 2020,"RT @truthout: If healthcare was a universal right, unions would be able to spend time negotiating better contracts in other ways for worker…",49479101,Positive
479,Tue Mar 03 17:17:21 +0000 2020,"RT @FCNL: With election season in full swing, odds are you've heard terms like ""single-payer,"" ""pubic option,"" and ""Medicare for all"" throw…",22969087,Positive
480,Tue Mar 03 17:08:09 +0000 2020,"RT @crulge: Here it is! Medicare For You presents: ""Medicare For All In 90 Seconds."" The first of many videos about topics related to singl…",8.23365E+17,Positive
481,Tue Mar 03 17:06:36 +0000 2020,"@MetcalfeMegan @monad1010 @Jimmymack010 I am a supporter of single payer/medicare for all. Unfortunately, I believe… https://t.co/pE9x2vt2K0",22944977,Negative
482,Tue Mar 03 17:01:28 +0000 2020,Doctors and nurses salaries will be just fine under single payer. Reimbursements will be based on global budgeting… https://t.co/OCwl0tFxen,1.23026E+18,Positive
483,Tue Mar 03 16:56:42 +0000 2020,@CrazyRxMan i predict a medicare for all single payer scenario with cvs being the “utility service” that is in charge of the whole thing. 😳,2844099682,Positive
484,Tue Mar 03 16:56:28 +0000 2020,@Tosh_Mizzau @jolkyb @VBallTuan @ZumaYoutube @JENFL23 @AndrewYang So Medicare does not cover physical therapy? This… https://t.co/mV2KGurwke,18790586,Netural
485,Tue Mar 03 16:56:02 +0000 2020,"RT @crulge: Here it is! Medicare For You presents: ""Medicare For All In 90 Seconds."" The first of many videos about topics related to singl…",581263239,Positive
486,Tue Mar 03 16:51:10 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,35304442,Netural
487,Tue Mar 03 16:47:17 +0000 2020,#NAME?,346750932,Negative
488,Tue Mar 03 16:47:08 +0000 2020,"RT @truthout: If healthcare was a universal right, unions would be able to spend time negotiating better contracts in other ways for worker…",444304631,Positive
489,Tue Mar 03 16:39:34 +0000 2020,"@Brendelbored @russellmaloney @NPR @BernieSanders Bernie's Medicare for all plan goes well beyond Canada's ""single""… https://t.co/UNAzjRGeZ5",31511361,Negative
490,Tue Mar 03 16:39:18 +0000 2020,"In this interview, our president and CEO Paul Markovich discusses Medicare-for-all, universal coverage and how Blue… https://t.co/F9ZqcOJtPw",28645291,Netural
491,Tue Mar 03 16:30:34 +0000 2020,@investguy44 @kennuck But... selling 401Ks &amp; houses are what Americans do NOW when faced with medical bills! Single… https://t.co/kV6Peu3cfS,37235655,Netural
492,Tue Mar 03 16:29:05 +0000 2020,"RT @truthout: If healthcare was a universal right, unions would be able to spend time negotiating better contracts in other ways for worker…",401094657,Positive
493,Tue Mar 03 16:18:59 +0000 2020,"RT @truthout: If healthcare was a universal right, unions would be able to spend time negotiating better contracts in other ways for worker…",22803494,Positive
494,Tue Mar 03 16:16:06 +0000 2020,"RT @truthout: If healthcare was a universal right, unions would be able to spend time negotiating better contracts in other ways for worker…",1952016942,Positive
495,Tue Mar 03 16:14:59 +0000 2020,@wendellpotter The co-pay problem exists with Medicare for all. I am on Medicare and often do not seek medical help… https://t.co/ytWxIjDv5k,8.13589E+17,Netural
496,Tue Mar 03 16:12:58 +0000 2020,"RT @truthout: If healthcare was a universal right, unions would be able to spend time negotiating better contracts in other ways for worker…",185613907,Positive
497,Tue Mar 03 16:11:29 +0000 2020,"@SpeakerPelosi @senatemajldr We need to get government out of the healthcare business.

1Stop lobbyist. 
2Tort refo… https://t.co/7DLioLHW1x",636446889,Netural
498,Tue Mar 03 16:11:17 +0000 2020,"RT @truthout: If healthcare was a universal right, unions would be able to spend time negotiating better contracts in other ways for worker…",3385303708,Positive
499,Tue Mar 03 16:11:11 +0000 2020,@PayingInPennies @EntropicM @TheUtopitarian @indy38195936 @DavidAgStone @cam_joseph @BernieSanders Single payer is… https://t.co/flHGRH7kF3,7.70397E+17,Negative
500,Tue Mar 03 16:06:55 +0000 2020,"RT @truthout: If healthcare was a universal right, unions would be able to spend time negotiating better contracts in other ways for worker…",19322067,Positive
501,Tue Mar 03 16:05:27 +0000 2020,"RT @truthout: If healthcare was a universal right, unions would be able to spend time negotiating better contracts in other ways for worker…",14659060,Positive
502,Tue Mar 03 16:04:38 +0000 2020,"RT @truthout: If healthcare was a universal right, unions would be able to spend time negotiating better contracts in other ways for worker…",554049853,Positive
503,Tue Mar 03 16:02:12 +0000 2020,"RT @truthout: If healthcare was a universal right, unions would be able to spend time negotiating better contracts in other ways for worker…",17031934,Positive
504,Tue Mar 03 16:02:04 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,1586439343,Netural
505,Tue Mar 03 16:01:04 +0000 2020,"RT @ShadeyGreySkies: @SpeakerPelosi @cramarth @senatemajldr Universal healthcare, single-payer healthcare, Medicare for all, .... whatever…",187962494,Netural
506,Tue Mar 03 16:00:33 +0000 2020,RT @GoldStorm07: @Nd2ThnkB4UTwt @a_a_exe @laughingliberal @SamuelPereles @christoq Supplemental insurance is welcome. What we don't want is…,21946424,Positive
507,Tue Mar 03 16:00:15 +0000 2020,@LCACdriver25 @jilliansw @BernieSanders Everything. If medicare for all covers all healthcare needs then it is the… https://t.co/ZDqRoRlFq8,438890032,Netural
508,Tue Mar 03 15:57:01 +0000 2020,"@InternetHippo https://t.co/Y9XKEDG872

I really don't understand why you have to exaggerate and then use that exag… https://t.co/RVZauHheNk",7.80615E+17,Positive
509,Tue Mar 03 15:55:12 +0000 2020,"RT @truthout: If healthcare was a universal right, unions would be able to spend time negotiating better contracts in other ways for worker…",3055103253,Positive
510,Tue Mar 03 15:54:35 +0000 2020,"RT @truthout: If healthcare was a universal right, unions would be able to spend time negotiating better contracts in other ways for worker…",401599387,Positive
511,Tue Mar 03 15:51:32 +0000 2020,"RT @truthout: If healthcare was a universal right, unions would be able to spend time negotiating better contracts in other ways for worker…",392500422,Positive
512,Tue Mar 03 15:51:15 +0000 2020,"RT @truthout: If healthcare was a universal right, unions would be able to spend time negotiating better contracts in other ways for worker…",1480516105,Positive
513,Tue Mar 03 15:50:35 +0000 2020,"RT @ShadeyGreySkies: @SpeakerPelosi @cramarth @senatemajldr Universal healthcare, single-payer healthcare, Medicare for all, .... whatever…",8.25224E+17,Netural
514,Tue Mar 03 15:49:58 +0000 2020,"RT @truthout: If healthcare was a universal right, unions would be able to spend time negotiating better contracts in other ways for worker…",1439740087,Positive
515,Tue Mar 03 15:49:37 +0000 2020,"RT @truthout: If healthcare was a universal right, unions would be able to spend time negotiating better contracts in other ways for worker…",20270288,Positive
516,Tue Mar 03 15:49:30 +0000 2020,"RT @truthout: If healthcare was a universal right, unions would be able to spend time negotiating better contracts in other ways for worker…",2870163274,Positive
517,Tue Mar 03 15:49:07 +0000 2020,"If healthcare was a universal right, unions would be able to spend time negotiating better contracts in other ways… https://t.co/EygQ6IqsFb",19605981,Positive
518,Tue Mar 03 15:49:01 +0000 2020,"#WithTheseHands we will create a Medicare for All, single-payer, national health insurance program to provide every… https://t.co/VLPXi2SQ0l",1.12484E+18,Netural
519,Tue Mar 03 15:48:01 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,2841650840,Netural
520,Tue Mar 03 15:47:51 +0000 2020,@Sardaukarism @prettymadtree @snowmanomics @ParkerMolloy The ACA is modeled after the Swiss system which provides t… https://t.co/sy0md66Jux,560782335,Netural
521,Tue Mar 03 15:47:44 +0000 2020,"RT @ShadeyGreySkies: @SpeakerPelosi @cramarth @senatemajldr Universal healthcare, single-payer healthcare, Medicare for all, .... whatever…",500394505,Netural
522,Tue Mar 03 15:46:22 +0000 2020,RT @CCIAction: Researchers at 3 California campuses examined 22 studies on the projected cost impact for single-payer health insurance in t…,1170451458,Netural
523,Tue Mar 03 15:46:19 +0000 2020,"a true, single-payer healthcare system would save 68,000 lives a YEAR. Bernie and the movement around him understan… https://t.co/b71nzcih6C",91934262,Positive
524,Tue Mar 03 15:44:56 +0000 2020,"RT @ShadeyGreySkies: @SpeakerPelosi @cramarth @senatemajldr Universal healthcare, single-payer healthcare, Medicare for all, .... whatever…",9.91368E+17,Netural
525,Tue Mar 03 15:42:57 +0000 2020,RT @GoldStorm07: @Nd2ThnkB4UTwt @a_a_exe @laughingliberal @SamuelPereles @christoq Supplemental insurance is welcome. What we don't want is…,9.68535E+17,Positive
526,Tue Mar 03 15:42:23 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,8.27645E+17,Netural
527,Tue Mar 03 15:42:15 +0000 2020,@Nd2ThnkB4UTwt @a_a_exe @laughingliberal @SamuelPereles @christoq Supplemental insurance is welcome. What we don't… https://t.co/JQWHnQeYdi,3352308064,Positive
528,Tue Mar 03 15:39:50 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,1.23456E+18,Netural
529,Tue Mar 03 15:35:20 +0000 2020,@SistaCitizen @ChrisCoonsforDE You should look into @JessforDelaware in the DE dem primary this year! She’s the onl… https://t.co/55npqf3NKH,359364187,Positive
530,Tue Mar 03 15:28:46 +0000 2020,RT @Cheryl62986723: @KimIversenShow @DennisPotvinDem @HRivera72964164 @AJConti1 @nikoCSFB @TulsiGabbard @jimmy_dore @joerogan @yopasta @Fio…,1.13996E+18,Netural
531,Tue Mar 03 15:25:22 +0000 2020,"RT @crulge: Here it is! Medicare For You presents: ""Medicare For All In 90 Seconds."" The first of many videos about topics related to singl…",86846250,Positive
532,Tue Mar 03 15:23:28 +0000 2020,"RT @crulge: Here it is! Medicare For You presents: ""Medicare For All In 90 Seconds."" The first of many videos about topics related to singl…",538616983,Positive
533,Tue Mar 03 15:19:19 +0000 2020,"@SpeakerPelosi @cramarth @senatemajldr Universal healthcare, single-payer healthcare, Medicare for all, .... whatev… https://t.co/VrSgRM1y3a",1.1606E+18,Netural
534,Tue Mar 03 15:19:05 +0000 2020,"@FunnyguyinWV @DaveDadand @jukie12345 @krasmanalderey @BernieSanders Yes, the goal is to get every American on a si… https://t.co/SriOzQcGSP",1.08522E+18,Netural
535,Tue Mar 03 15:16:09 +0000 2020,I don't think people realize how important state victories are. Among Dems Medicare for All and marijuana legalizat… https://t.co/fBPt7NtHtC,99966080,Positive
536,Tue Mar 03 15:12:49 +0000 2020,"If you care about Health Care as a Human Right- and, especially if you've realized Medicare for All/Single Payer is… https://t.co/jOOwEsODqD",87481471,Positive
537,Tue Mar 03 15:06:06 +0000 2020,"RT @crulge: Here it is! Medicare For You presents: ""Medicare For All In 90 Seconds."" The first of many videos about topics related to singl…",9.41108E+17,Positive
538,Tue Mar 03 15:04:18 +0000 2020,"@SamuelPereles @hbassfordlee ""Less than half of registered voters, 41 percent, support a single-payer Medicare for… https://t.co/srmCRhGXdc",375676119,Negative
539,Tue Mar 03 14:54:07 +0000 2020,"* Single-payer healthcare where no one is left out (Medicare for All)
* A Green New Deal that creates jobs and dire… https://t.co/0KDOGJq4wM",15181977,Negative
540,Tue Mar 03 14:48:19 +0000 2020,@deviantartstan @MeAndMyJohnson Btw Beto did originally want single payer. Also Medicare for America is a hybrid si… https://t.co/N9O7gcNoTf,8.24E+17,Positive
541,Tue Mar 03 14:45:05 +0000 2020,"@STaylorAshley @JamieSeagull @OOOlson @BernieSanders @amyklobuchar Why is that?

Why? 

We do have higher drug pric… https://t.co/DijPJbbPV9",40891342,Positive
542,Tue Mar 03 14:41:46 +0000 2020,"@FritzHayek @Merryquitecont1 And you guarantee these pro Bernie candidates get elected... how?

And to be clear, Sa… https://t.co/YGBXH1yE6Q",15070269,Positive
543,Tue Mar 03 14:38:23 +0000 2020,"@2LipsinHolland @hegemony_mony @nandorvila @ShannaPettegre1 Sure, but ultimately a universal single payer system li… https://t.co/4kJEiZCrSu",3041543789,Positive
544,Tue Mar 03 14:37:49 +0000 2020,@payer_single @30piecesofsilve @JStein_WaPo He thinks that in order to pass Medicare for all you need to first have… https://t.co/bzmiqlisiQ,700257708,Positive
545,Tue Mar 03 14:35:50 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,1.10635E+18,Netural
546,Tue Mar 03 14:31:18 +0000 2020,@Truthbuster @maddenifico He owns medicare for all because he's the only one willing to dismantle the insurance ind… https://t.co/ZVanG2XghA,1.05345E+18,Positive
547,Tue Mar 03 14:29:23 +0000 2020,@RashidaTlaib @BernieSanders His Medicare for all plan failed in his home state.  Why should we trust he can get it… https://t.co/bqo1vb4GBN,2328487190,Negative
548,Tue Mar 03 14:28:53 +0000 2020,@MushyLibBrains @bcartwright86 @v_g_fischer @elonmusk Well that's because none of that is true so not telling peopl… https://t.co/nnYkmYDU1q,1.21925E+18,Positive
549,Tue Mar 03 14:26:30 +0000 2020,This election is about everybody in the United States getting access to affordable healthcare by moving to a single… https://t.co/YKuIPyjUfF,3000184425,Netural
550,Tue Mar 03 14:18:35 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,2365088570,Netural
551,Tue Mar 03 14:18:09 +0000 2020,"@anniebabobannie @runolgarun @ewarren The unfortunate fact is Medicare for Most, which is Warrens plan now since sh… https://t.co/U288tCMZHE",1.16522E+18,Netural
552,Tue Mar 03 14:14:30 +0000 2020,I like the idea of Medicare for All and universal single-payer healthcare. The current bills in the House (HR 1384)… https://t.co/zZ6EBFzA9C,19638360,Netural
553,Tue Mar 03 14:11:15 +0000 2020,"RT @crulge: Here it is! Medicare For You presents: ""Medicare For All In 90 Seconds."" The first of many videos about topics related to singl…",45565708,Positive
554,Tue Mar 03 14:05:02 +0000 2020,@JohnnyNebraska3 @VBallTuan @ZumaYoutube @JENFL23 @AndrewYang No Medicare is a government run single payer program… https://t.co/Evz1hAryKU,2930815486,Negative
555,Tue Mar 03 13:54:00 +0000 2020,RT @RepJimBanks: Democrats seizing on #coronavirus to push for Medicare for All need to be asked how single-payer will help U.S. remain #1…,276943212,Netural
556,Tue Mar 03 13:49:31 +0000 2020,@ajr12100 @JohnnyNebraska3 @VBallTuan @ZumaYoutube @JENFL23 @AndrewYang No Medicare is a current system of single p… https://t.co/aCfpNLl8BD,2930815486,Negative
557,Tue Mar 03 13:48:35 +0000 2020,"RT @crulge: Here it is! Medicare For You presents: ""Medicare For All In 90 Seconds."" The first of many videos about topics related to singl…",310879097,Positive
558,Tue Mar 03 13:46:30 +0000 2020,"RT @crulge: Here it is! Medicare For You presents: ""Medicare For All In 90 Seconds."" The first of many videos about topics related to singl…",1.23063E+18,Positive
559,Tue Mar 03 13:44:22 +0000 2020,"I personally do not favor Medicare for all by the Dems. I want to maintain my personal insurance coverage, and not… https://t.co/3SVtCDnp2k",32858128,Netural
560,Tue Mar 03 13:39:47 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,786839395,Netural
561,Tue Mar 03 13:33:09 +0000 2020,"In the midst of a pandemic, single-payer Medicare for All plan is more important than ever. #VoteForBernie #SuperTuesday",1.22524E+18,Positive
562,Tue Mar 03 13:21:11 +0000 2020,Idea for Americans: you can get the Republicans behind healthcare by one half truth: point out that you want medica… https://t.co/AGb6RkMHX2,386135340,Negative
563,Tue Mar 03 13:19:45 +0000 2020,RT @grumpybirdieS: There is no change she still supports Medicare for all . But she also has her own plan because she doesn’t want to be a…,1.10188E+18,Positive
564,Tue Mar 03 13:09:50 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,62399848,Netural
565,Tue Mar 03 13:07:31 +0000 2020,There is no change she still supports Medicare for all . But she also has her own plan because she doesn’t want to… https://t.co/d24tnCSLkI,4579782979,Positive
566,Tue Mar 03 13:02:34 +0000 2020,#NAME?,195059673,Negative
567,Tue Mar 03 13:01:28 +0000 2020,RT @mmtaylor15: @RBReich @RC3Infinity @BernieSanders A fellow economist salutes you.  M4A is not “free” health care—it is single payer that…,9.60881E+17,Negative
568,Tue Mar 03 12:59:24 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,7.14572E+17,Netural
569,Tue Mar 03 12:41:55 +0000 2020,"RT @crulge: Here it is! Medicare For You presents: ""Medicare For All In 90 Seconds."" The first of many videos about topics related to singl…",3437619916,Positive
570,Tue Mar 03 12:38:53 +0000 2020,"This is why Single Payer, Medicare for All healthcare works better than our current system. I’m on Single Payrr Med… https://t.co/H7ZWkFLLnF",404026328,Positive
571,Tue Mar 03 12:20:57 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,8.37391E+17,Netural
572,Tue Mar 03 12:18:18 +0000 2020,"RT @crulge: Here it is! Medicare For You presents: ""Medicare For All In 90 Seconds."" The first of many videos about topics related to singl…",21427405,Positive
573,Tue Mar 03 12:11:35 +0000 2020,"So let's get this straight. They ask ""how will we pay for Medicare-For-All?"" Yet they used $900 billion of our tax… https://t.co/K04V3ZXCb1",4513868475,Positive
574,Tue Mar 03 12:04:34 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,8.8931E+17,Netural
575,Tue Mar 03 11:45:41 +0000 2020,#NAME?,257946809,Positive
576,Tue Mar 03 11:31:01 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,1.09071E+18,Netural
577,Tue Mar 03 11:21:26 +0000 2020,RT @mmtaylor15: @RBReich @RC3Infinity @BernieSanders A fellow economist salutes you.  M4A is not “free” health care—it is single payer that…,14973375,Negative
578,Tue Mar 03 10:50:23 +0000 2020,@TomDoubting @chrisg409ubc @Thumper18560818 @NotMattrellen @JosephMarsilio1 @Brian_Alford @topleveltroll2… https://t.co/qoIglyuIIe,1030523101,Netural
579,Tue Mar 03 10:39:26 +0000 2020,@NewMutator @thetotalvictor @Patient0ZS Right but no one thinks oh yes the John Conyers bill.  They think Bernie sa… https://t.co/odSbHYKol9,7.8927E+17,Positive
580,Tue Mar 03 10:39:21 +0000 2020,#NAME?,139634671,Positive
581,Tue Mar 03 10:03:59 +0000 2020,The true cost of Medicare for all: $34Trillion.  How will it be paid for? By ⬆️ Medicare withholding &amp; possibly SSe… https://t.co/SMbwRNjztX,2748260365,Positive
582,Tue Mar 03 09:59:39 +0000 2020,"RT @RealEnzoLoren: “Even the Mercatus Center, a right-wing think tank, recently found about $2 trillion in net savings over 10 years from a…",335867587,Negative
583,Tue Mar 03 09:56:19 +0000 2020,"RT @crulge: Here it is! Medicare For You presents: ""Medicare For All In 90 Seconds."" The first of many videos about topics related to singl…",1205730872,Positive
584,Tue Mar 03 09:54:59 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,8.36409E+17,Netural
585,Tue Mar 03 09:50:14 +0000 2020,RT @RepJimBanks: Democrats seizing on #coronavirus to push for Medicare for All need to be asked how single-payer will help U.S. remain #1…,46613501,Netural
586,Tue Mar 03 08:55:02 +0000 2020,RT @mmtaylor15: @RBReich @RC3Infinity @BernieSanders A fellow economist salutes you.  M4A is not “free” health care—it is single payer that…,1.11403E+18,Negative
587,Tue Mar 03 08:35:55 +0000 2020,@casualavalanche @AAzenith @BrightAnimal Certainly when somebody does so from the safety of a country that *already… https://t.co/ic2S4rFyyB,7.44309E+17,Positive
588,Tue Mar 03 08:28:29 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,907426922,Netural
589,Tue Mar 03 08:23:16 +0000 2020,"@MSNBC @Lawrence ✔️
Will the 2020 election change healthcare?

Only 17 percent expect to see a public option take h… https://t.co/IWHqwVTRM1",23115434,Netural
590,Tue Mar 03 08:19:30 +0000 2020,"@pettycommajared https://t.co/lxFx87HDCj

A public option will make private insurers scramble to kick higher risk f… https://t.co/WpvnTzPajZ",7.93102E+17,Positive
591,Tue Mar 03 08:04:58 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,7.28362E+17,Netural
592,Tue Mar 03 08:01:21 +0000 2020,"RT @crulge: Here it is! Medicare For You presents: ""Medicare For All In 90 Seconds."" The first of many videos about topics related to singl…",7.32383E+17,Positive
593,Tue Mar 03 07:53:33 +0000 2020,"RT @washingtonpost: Analysis: A single-payer health care system would save more than 68,000 lives and $450 billion a year, new research sho…",389292682,Positive
594,Tue Mar 03 07:52:13 +0000 2020,RT @NikkiHaley: The left adopted the “Medicare for All” terminology deliberately – because “socialized medicine” and “single-payer health c…,340350440,Netural
